aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,_flight,cancelFlight
A320#549,A320,993601/03/08,FCO,980,980,BRI,1045,1045,0,40,0,0,0,-1,0
A320#549,A320,993901/03/08,BRI,1090,1090,FCO,1155,1155,0,40,0,0,0,-1,0
A320#549,A320,991801/03/08,FCO,1250,1250,CTA,1325,1325,0,40,0,0,0,-1,0
A320#549,A320,992302/03/08,CTA,1755,1755,MXP,1875,1875,0,40,0,0,0,-1,0
A320#549,A320,994202/03/08,MXP,1965,1965,BRI,2065,2065,0,40,0,0,0,-1,0
A320#549,A320,994502/03/08,BRI,2110,2110,MXP,2210,2210,0,40,0,0,0,-1,0
A320#549,A320,996602/03/08,MXP,2265,2265,PMO,2370,2370,0,40,0,0,0,-1,0
A320#549,A320,997102/03/08,PMO,2410,2410,MXP,2515,2515,0,40,0,0,0,-1,0
A320#549,A320,981702/03/08,MXP,2590,2590,CDG,2685,2685,0,40,0,0,0,-1,0
A320#549,A320,175003/03/08,CDG,3270,3270,CPH,3385,3385,0,40,0,0,0,-1,0
A320#549,A320,175103/03/08,CPH,3430,3430,CDG,3550,3550,0,40,0,0,0,-1,0
A320#549,A320,171403/03/08,CDG,3605,3605,MXP,3700,3700,0,40,0,0,0,-1,0
A320#549,A320,976303/03/08,MXP,3760,3760,LYS,3835,3835,0,40,0,0,0,-1,0
A320#549,A320,340803/03/08,LYS,3970,3970,LHR,4070,4070,0,40,0,0,0,-1,0
A320#549,A320,340903/03/08,LHR,4125,4125,LYS,4220,4220,0,40,0,0,0,-1,0
A320#493,A320,995301/03/08,PMO,500,500,FCO,570,570,0,40,0,0,0,-1,0
A320#493,A320,140501/03/08,FCO,655,655,CDG,785,785,0,40,0,0,0,-1,0
A320#493,A320,187001/03/08,CDG,840,840,LHR,910,910,0,40,0,0,0,-1,0
A320#493,A320,187101/03/08,LHR,960,960,CDG,1030,1030,0,40,0,0,0,-1,0
A320#493,A320,718701/03/08,CDG,1095,1095,ZYR,1175,1175,0,40,0,0,0,-1,0
A320#493,A320,718202/03/08,ZYR,1850,1850,CDG,1925,1925,0,40,0,0,0,-1,0
A320#493,A320,160602/03/08,CDG,2000,2000,DUS,2075,2075,0,40,0,0,0,-1,0
A320#493,A320,587502/03/08,DUS,2180,2180,LYS,2265,2265,0,40,0,0,0,-1,0
A320#493,A320,589802/03/08,LYS,2315,2315,BCN,2390,2390,0,40,0,0,0,-1,0
A320#493,A320,590702/03/08,BCN,2430,2430,LYS,2510,2510,0,40,0,0,0,-1,0
A320#493,A320,347802/03/08,LYS,2565,2565,ZRH,2635,2635,0,40,0,0,0,-1,0
A320#493,A320,347903/03/08,ZRH,3225,3225,LYS,3295,3295,0,40,0,0,0,-1,0
A320#493,A320,582303/03/08,LYS,3335,3335,FCO,3425,3425,0,40,0,0,0,-1,0
A320#493,A320,994803/03/08,FCO,3475,3475,PMO,3545,3545,0,40,0,0,0,-1,0
A320#493,A320,995903/03/08,PMO,3585,3585,FCO,3655,3655,0,40,0,0,0,-1,0
A320#493,A320,989803/03/08,FCO,3860,3860,TRS,3935,3935,0,40,0,0,0,-1,0
A320#493,A320,990103/03/08,TRS,3975,3975,FCO,4045,4045,0,40,0,0,0,-1,0
A320#493,A320,998403/03/08,FCO,4120,4120,BDS,4195,4195,0,40,0,0,0,-1,0
A320#492,A320,996701/03/08,PMO,315,315,MXP,420,420,0,40,0,0,0,-1,0
A320#492,A320,111501/03/08,MXP,570,570,CDG,660,660,0,40,0,0,0,-1,0
A320#492,A320,167001/03/08,CDG,720,720,LHR,790,790,0,40,0,0,0,-1,0
A320#492,A320,167101/03/08,LHR,840,840,CDG,910,910,0,40,0,0,0,-1,0
A320#492,A320,231801/03/08,CDG,950,950,FRA,1035,1035,0,40,0,0,0,-1,0
A320#492,A320,231901/03/08,FRA,1085,1085,CDG,1165,1165,0,40,0,0,0,-1,0
A320#492,A320,242601/03/08,CDG,1205,1205,VCE,1310,1310,0,40,0,0,0,-1,0
A320#492,A320,242702/03/08,VCE,1820,1820,CDG,1930,1930,0,40,0,0,0,-1,0
A320#492,A320,137002/03/08,CDG,1980,1980,LHR,2060,2060,0,40,0,0,0,-1,0
A320#492,A320,137102/03/08,LHR,2115,2115,CDG,2185,2185,0,40,0,0,0,-1,0
A320#492,A320,174802/03/08,CDG,2235,2235,BCN,2340,2340,0,40,0,0,0,-1,0
A320#492,A320,174902/03/08,BCN,2410,2410,CDG,2525,2525,0,40,0,0,0,-1,0
A320#492,A320,230002/03/08,CDG,2580,2580,MAD,2705,2705,0,40,0,0,0,-1,0
A320#492,A320,262703/03/08,MAD,3290,3290,ORY,3410,3410,0,40,0,0,0,-1,0
A320#492,A320,262803/03/08,ORY,3470,3470,MAD,3585,3585,0,40,0,0,0,-1,0
A320#492,A320,140103/03/08,MAD,3630,3630,CDG,3755,3755,0,40,0,0,0,-1,0
A320#492,A320,210403/03/08,CDG,3795,3795,FCO,3920,3920,0,40,0,0,0,-1,0
A320#492,A320,991603/03/08,FCO,4015,4015,CTA,4090,4090,0,40,0,0,0,-1,0
A320#463,A320,745001/03/08,ORY,370,370,PUF,445,445,0,40,0,0,0,-1,0
A320#463,A320,745501/03/08,PUF,495,495,ORY,575,575,0,40,0,0,0,-1,0
A320#463,A320,622001/03/08,ORY,900,900,NCE,980,980,0,40,0,0,0,-1,0
A320#463,A320,623301/03/08,NCE,1055,1055,ORY,1140,1140,0,40,0,0,0,-1,0
A320#463,A320,775801/03/08,ORY,1180,1180,ETZ,1240,1240,0,40,0,0,0,-1,0
A320#463,A320,775502/03/08,ETZ,1775,1775,ORY,1845,1845,0,40,0,0,0,-1,0
A320#463,A320,620402/03/08,ORY,1890,1890,NCE,1970,1970,0,40,0,0,0,-1,0
A320#463,A320,620902/03/08,NCE,2015,2015,ORY,2100,2100,0,40,0,0,0,-1,0
A320#463,A320,775602/03/08,ORY,2180,2180,ETZ,2240,2240,0,40,0,0,0,-1,0
A320#463,A320,775302/03/08,ETZ,2330,2330,ORY,2400,2400,0,40,0,0,0,-1,0
A320#463,A320,613802/03/08,ORY,2480,2480,TLS,2550,2550,0,40,0,0,0,-1,0
A320#463,A320,614902/03/08,TLS,2620,2620,ORY,2700,2700,0,40,0,0,0,-1,0
A320#463,A320,610403/03/08,ORY,3260,3260,TLS,3330,3330,0,40,0,0,0,-1,0
A320#463,A320,610903/03/08,TLS,3385,3385,ORY,3465,3465,0,40,0,0,0,-1,0
A320#463,A320,627603/03/08,ORY,3670,3670,BOD,3735,3735,0,40,0,0,0,-1,0
A320#463,A320,626703/03/08,BOD,3780,3780,ORY,3850,3850,0,40,0,0,0,-1,0
A320#463,A320,743803/03/08,ORY,3895,3895,CFE,3950,3950,0,40,0,0,0,-1,0
A320#463,A320,743903/03/08,CFE,4000,4000,ORY,4055,4055,0,40,0,0,0,-1,0
A320#463,A320,451403/03/08,ORY,4095,4095,BIA,4190,4190,0,40,0,0,0,-1,0
A320#459,A320,624401/03/08,ORY,390,390,NCE,470,470,0,40,0,0,0,-1,0
A320#459,A320,624501/03/08,NCE,515,515,ORY,600,600,0,40,0,0,0,-1,0
A320#459,A320,621201/03/08,ORY,660,660,NCE,740,740,0,40,0,0,0,-1,0
A320#459,A320,621701/03/08,NCE,785,785,ORY,870,870,0,40,0,0,0,-1,0
A320#459,A320,750201/03/08,ORY,930,930,TLN,1010,1010,0,40,0,0,0,-1,0
A320#459,A320,750501/03/08,TLN,1055,1055,ORY,1140,1140,0,40,0,0,0,-1,0
A320#459,A320,614801/03/08,ORY,1190,1190,TLS,1260,1260,0,40,0,0,0,-1,0
A320#459,A320,610502/03/08,TLS,1810,1810,ORY,1890,1890,0,40,0,0,0,-1,0
A320#459,A320,625602/03/08,ORY,1930,1930,BOD,1995,1995,0,40,0,0,0,-1,0
A320#459,A320,626102/03/08,BOD,2045,2045,ORY,2115,2115,0,40,0,0,0,-1,0
A320#459,A320,627602/03/08,ORY,2230,2230,BOD,2295,2295,0,40,0,0,0,-1,0
A320#459,A320,626702/03/08,BOD,2340,2340,ORY,2410,2410,0,40,0,0,0,-1,0
A320#459,A320,623602/03/08,ORY,2460,2460,NCE,2540,2540,0,40,0,0,0,-1,0
A320#459,A320,623102/03/08,NCE,2585,2585,ORY,2670,2670,0,40,0,0,0,-1,0
A320#459,A320,615203/03/08,ORY,3200,3200,TLS,3270,3270,0,40,0,0,0,-1,0
A320#459,A320,615303/03/08,TLS,3310,3310,ORY,3390,3390,0,40,0,0,0,-1,0
A320#459,A320,740603/03/08,ORY,3450,3450,LYS,3515,3515,0,40,0,0,0,-1,0
A320#459,A320,740703/03/08,LYS,3560,3560,ORY,3625,3625,0,40,0,0,0,-1,0
A320#459,A320,615403/03/08,ORY,3740,3740,TLS,3810,3810,0,40,0,0,0,-1,0
A320#459,A320,613503/03/08,TLS,3850,3850,ORY,3930,3930,0,40,0,0,0,-1,0
A320#459,A320,755403/03/08,ORY,3975,3975,MPL,4050,4050,0,40,0,0,0,-1,0
A320#458,A320,743001/03/08,ORY,360,360,CFE,415,415,0,40,0,0,0,-1,0
A320#458,A320,743101/03/08,CFE,465,465,ORY,520,520,0,40,0,0,0,-1,0
A320#458,A320,611801/03/08,ORY,650,650,TLS,720,720,0,40,0,0,0,-1,0
A320#458,A320,612501/03/08,TLS,820,820,ORY,900,900,0,40,0,0,0,-1,0
A320#458,A320,731001/03/08,ORY,985,1105,SXB,1045,1165,0,40,0,0,0,-1,0
A320#458,A320,731901/03/08,SXB,1100,1220,ORY,1160,1280,0,40,0,0,0,-1,0
A320#458,A320,755801/03/08,ORY,1210,1330,MPL,1290,1410,0,40,0,0,0,-1,0
A320#458,A320,754102/03/08,MPL,1780,1780,ORY,1860,1860,0,40,0,0,0,-1,0
A320#458,A320,750002/03/08,ORY,1915,1915,TLN,1995,1995,0,40,0,0,0,-1,0
A320#458,A320,750302/03/08,TLN,2045,2045,ORY,2130,2130,0,40,0,0,0,-1,0
A320#458,A320,743602/03/08,ORY,2215,2215,CFE,2270,2270,0,40,0,0,0,-1,0
A320#458,A320,743702/03/08,CFE,2340,2340,ORY,2395,2395,0,40,0,0,0,-1,0
A320#458,A320,614602/03/08,ORY,2435,2435,TLS,2505,2505,0,40,0,0,0,-1,0
A320#458,A320,614702/03/08,TLS,2545,2545,ORY,2625,2625,0,40,0,0,0,-1,0
A320#458,A320,749402/03/08,ORY,2665,2665,BIQ,2740,2740,0,40,0,0,0,-1,0
A320#458,A320,748103/03/08,BIQ,3230,3230,ORY,3310,3310,0,40,0,0,0,-1,0
A320#458,A320,750003/03/08,ORY,3355,3355,TLN,3435,3435,0,40,0,0,0,-1,0
A320#458,A320,750303/03/08,TLN,3485,3485,ORY,3570,3570,0,40,0,0,0,-1,0
A320#458,A320,755003/03/08,ORY,3735,3735,MPL,3810,3810,0,40,0,0,0,-1,0
A320#458,A320,755103/03/08,MPL,3860,3860,ORY,3940,3940,0,40,0,0,0,-1,0
A320#458,A320,614203/03/08,ORY,3980,3980,TLS,4050,4050,0,40,0,0,0,-1,0
A320#457,A320,610201/03/08,ORY,350,350,TLS,420,420,0,40,0,0,0,-1,0
A320#457,A320,611101/03/08,TLS,460,460,ORY,540,540,0,40,0,0,0,-1,0
A320#457,A320,754601/03/08,ORY,610,610,MPL,685,685,0,40,0,0,0,-1,0
A320#457,A320,754701/03/08,MPL,735,735,ORY,815,815,0,40,0,0,0,-1,0
A320#457,A320,626401/03/08,ORY,910,1090,BOD,975,1155,0,40,0,0,0,-1,0
A320#457,A320,627101/03/08,BOD,1025,1205,ORY,1095,1275,0,40,0,0,0,-1,0
A320#457,A320,604801/03/08,ORY,1145,1385,MRS,1220,1460,0,40,0,0,0,-1,0
A320#457,A320,600702/03/08,MRS,1800,1800,ORY,1880,1880,0,40,0,0,0,-1,0
A320#457,A320,730202/03/08,ORY,1920,1920,SXB,1980,1980,0,40,0,0,0,-1,0
A320#457,A320,730702/03/08,SXB,2050,2050,ORY,2110,2110,0,40,0,0,0,-1,0
A320#457,A320,735302/03/08,ORY,2185,2185,RNS,2245,2245,0,40,0,0,0,-1,0
A320#457,A320,735602/03/08,RNS,2480,2480,ORY,2545,2545,0,40,0,0,0,-1,0
A320#457,A320,604802/03/08,ORY,2585,2585,MRS,2660,2660,0,40,0,0,0,-1,0
A320#457,A320,600703/03/08,MRS,3240,3240,ORY,3320,3320,0,40,0,0,0,-1,0
A320#457,A320,758203/03/08,ORY,3390,3390,BIA,3485,3485,0,40,0,0,0,-1,0
A320#457,A320,758303/03/08,BIA,3540,3540,ORY,3635,3635,0,40,0,0,0,-1,0
A320#457,A320,612603/03/08,ORY,3710,3710,TLS,3780,3780,0,40,0,0,0,-1,0
A320#457,A320,613303/03/08,TLS,3820,3820,ORY,3900,3900,0,40,0,0,0,-1,0
A320#457,A320,737003/03/08,ORY,3955,3955,BES,4025,4025,0,40,0,0,0,-1,0
A320#457,A320,737303/03/08,BES,4070,4070,ORY,4145,4145,0,40,0,0,0,-1,0
A320#456,A320,600201/03/08,ORY,335,335,MRS,410,410,0,40,0,0,0,-1,0
A320#456,A320,600501/03/08,MRS,450,450,ORY,530,530,0,40,0,0,0,-1,0
A320#456,A320,611401/03/08,ORY,590,590,TLS,660,660,0,40,0,0,0,-1,0
A320#456,A320,612101/03/08,TLS,700,700,ORY,780,780,0,40,0,0,0,-1,0
A320#456,A320,732401/03/08,ORY,910,1090,SXB,970,1150,0,40,0,0,0,-1,0
A320#456,A320,731701/03/08,SXB,1020,1200,ORY,1080,1260,0,40,0,0,0,-1,0
A320#456,A320,614401/03/08,ORY,1130,1310,TLS,1200,1380,0,40,0,0,0,-1,0
A320#456,A320,610302/03/08,TLS,1780,1780,ORY,1860,1860,0,40,0,0,0,-1,0
A320#456,A320,611002/03/08,ORY,1910,1910,TLS,1980,1980,0,40,0,0,0,-1,0
A320#456,A320,612302/03/08,TLS,2200,2200,ORY,2280,2280,0,40,0,0,0,-1,0
A320#456,A320,622002/03/08,ORY,2340,2340,NCE,2420,2420,0,40,0,0,0,-1,0
A320#456,A320,623302/03/08,NCE,2495,2495,ORY,2580,2580,0,40,0,0,0,-1,0
A320#456,A320,775802/03/08,ORY,2620,2620,ETZ,2680,2680,0,40,0,0,0,-1,0
A320#456,A320,775503/03/08,ETZ,3215,3215,ORY,3285,3285,0,40,0,0,0,-1,0
A320#456,A320,620403/03/08,ORY,3330,3330,NCE,3410,3410,0,40,0,0,0,-1,0
A320#456,A320,620903/03/08,NCE,3455,3455,ORY,3540,3540,0,40,0,0,0,-1,0
A320#456,A320,612203/03/08,ORY,3650,3650,TLS,3720,3720,0,40,0,0,0,-1,0
A320#456,A320,613103/03/08,TLS,3790,3790,ORY,3870,3870,0,40,0,0,0,-1,0
A320#456,A320,613803/03/08,ORY,3920,3920,TLS,3990,3990,0,40,0,0,0,-1,0
A320#456,A320,614903/03/08,TLS,4060,4060,ORY,4140,4140,0,40,0,0,0,-1,0
A320#415,A320,620101/03/08,NCE,365,365,ORY,450,450,0,40,0,0,0,-1,0
A320#415,A320,743201/03/08,ORY,490,490,CFE,545,545,0,40,0,0,0,-1,0
A320#415,A320,743501/03/08,CFE,590,650,ORY,645,705,0,40,0,0,0,-1,0
A320#415,A320,621801/03/08,ORY,840,840,NCE,920,920,0,40,0,0,0,-1,0
A320#415,A320,623901/03/08,NCE,965,1025,ORY,1050,1110,0,40,0,0,0,-1,0
A320#415,A320,748401/03/08,ORY,1100,1160,BIQ,1175,1235,0,40,0,0,0,-1,0
A320#415,A320,749501/03/08,BIQ,1225,1285,ORY,1305,1365,0,40,0,0,0,-1,0
A320#415,A320,740002/03/08,ORY,1790,1790,LYS,1855,1855,0,40,0,0,0,-1,0
A320#415,A320,740302/03/08,LYS,1900,1900,ORY,1965,1965,0,40,0,0,0,-1,0
A320#415,A320,621002/03/08,ORY,2040,2040,NCE,2120,2120,0,40,0,0,0,-1,0
A320#415,A320,622502/03/08,NCE,2165,2165,ORY,2250,2250,0,40,0,0,0,-1,0
A320#415,A320,626202/03/08,ORY,2290,2290,BOD,2355,2355,0,40,0,0,0,-1,0
A320#415,A320,626902/03/08,BOD,2400,2400,ORY,2470,2470,0,40,0,0,0,-1,0
A320#415,A320,623802/03/08,ORY,2520,2520,NCE,2600,2600,0,40,0,0,0,-1,0
A320#415,A320,624102/03/08,NCE,2645,2645,ORY,2730,2730,0,40,0,0,0,-1,0
A320#415,A320,600403/03/08,ORY,3245,3245,MRS,3320,3320,0,40,0,0,0,-1,0
A320#415,A320,601503/03/08,MRS,3390,3390,ORY,3470,3470,0,40,0,0,0,-1,0
A320#415,A320,750603/03/08,ORY,3630,3630,TLN,3710,3710,0,40,0,0,0,-1,0
A320#415,A320,750703/03/08,TLN,3760,3760,ORY,3845,3845,0,40,0,0,0,-1,0
A320#415,A320,755203/03/08,ORY,3885,3885,MPL,3960,3960,0,40,0,0,0,-1,0
A320#415,A320,755303/03/08,MPL,4005,4005,ORY,4085,4085,0,40,0,0,0,-1,0
A320#414,A320,620301/03/08,NCE,425,425,ORY,510,510,0,40,0,0,0,-1,0
A320#414,A320,620801/03/08,ORY,570,570,NCE,650,650,0,40,0,0,0,-1,0
A320#414,A320,621301/03/08,NCE,695,695,ORY,780,780,0,40,0,0,0,-1,0
A320#414,A320,615401/03/08,ORY,860,860,TLS,930,930,0,40,0,0,0,-1,0
A320#414,A320,613701/03/08,TLS,1000,1000,ORY,1080,1080,0,40,0,0,0,-1,0
A320#414,A320,741201/03/08,ORY,1120,1120,LYS,1185,1185,0,40,0,0,0,-1,0
A320#414,A320,740102/03/08,LYS,1790,1790,ORY,1855,1855,0,40,0,0,0,-1,0
A320#414,A320,601002/03/08,ORY,1895,1895,MRS,1970,1970,0,40,0,0,0,-1,0
A320#414,A320,601102/03/08,MRS,2280,2280,ORY,2360,2360,0,40,0,0,0,-1,0
A320#414,A320,603402/03/08,ORY,2405,2405,MRS,2480,2480,0,40,0,0,0,-1,0
A320#414,A320,604702/03/08,MRS,2520,2520,ORY,2600,2600,0,40,0,0,0,-1,0
A320#414,A320,750402/03/08,ORY,2655,2655,TLN,2735,2735,0,40,0,0,0,-1,0
A320#414,A320,750103/03/08,TLN,3235,3235,ORY,3320,3320,0,40,0,0,0,-1,0
A320#414,A320,735103/03/08,ORY,3360,3360,RNS,3420,3420,0,40,0,0,0,-1,0
A320#414,A320,735203/03/08,RNS,3480,3480,ORY,3545,3545,0,40,0,0,0,-1,0
A320#414,A320,745403/03/08,ORY,3605,3605,PUF,3680,3680,0,40,0,0,0,-1,0
A320#414,A320,745903/03/08,PUF,3730,3730,ORY,3810,3810,0,40,0,0,0,-1,0
A320#414,A320,733803/03/08,ORY,3860,3860,MLH,3920,3920,0,40,0,0,0,-1,0
A320#414,A320,734303/03/08,MLH,3965,3965,ORY,4035,4035,0,40,0,0,0,-1,0
A320#414,A320,734203/03/08,ORY,4085,4085,MLH,4145,4145,0,40,0,0,0,-1,0
A320#408,A320,583501/03/08,MUC,335,335,LYS,415,415,0,40,0,0,0,-1,0
A320#408,A320,582301/03/08,LYS,455,455,FCO,545,545,0,40,0,0,0,-1,0
A320#408,A320,994801/03/08,FCO,595,595,PMO,665,665,0,40,0,0,0,-1,0
A320#408,A320,995901/03/08,PMO,705,705,FCO,775,775,0,40,0,0,0,-1,0
A320#408,A320,991001/03/08,FCO,825,825,CTA,900,900,0,40,0,0,0,-1,0
A320#408,A320,991901/03/08,CTA,940,940,FCO,1020,1020,0,40,0,0,0,-1,0
A320#408,A320,210501/03/08,FCO,1115,1115,CDG,1245,1245,0,40,0,0,0,-1,0
A320#408,A320,164202/03/08,CDG,1860,1860,GVA,1930,1930,0,40,0,0,0,-1,0
A320#408,A320,164302/03/08,GVA,2040,2040,CDG,2110,2110,0,40,0,0,0,-1,0
A320#408,A320,198202/03/08,CDG,2165,2165,PRG,2270,2270,0,40,0,0,0,-1,0
A320#408,A320,198302/03/08,PRG,2330,2330,CDG,2435,2435,0,40,0,0,0,-1,0
A320#408,A320,248202/03/08,CDG,2475,2475,PRG,2580,2580,0,40,0,0,0,-1,0
A320#408,A320,248302/03/08,PRG,2625,2625,CDG,2730,2730,0,40,0,0,0,-1,0
A320#408,A320,513003/03/08,CDG,3275,3275,BHX,3375,3375,0,40,0,0,0,-1,0
A320#408,A320,513303/03/08,BHX,3450,3450,CDG,3540,3540,0,40,0,0,0,-1,0
A320#408,A320,235003/03/08,CDG,3595,3595,CPH,3710,3710,0,40,0,0,0,-1,0
A320#408,A320,235103/03/08,CPH,3760,3760,CDG,3880,3880,0,40,0,0,0,-1,0
A320#408,A320,241803/03/08,CDG,3925,3925,FRA,4010,4010,0,40,0,0,0,-1,0
A320#408,A320,241903/03/08,FRA,4060,4060,CDG,4140,4140,0,40,0,0,0,-1,0
A320#379,A320,733101/03/08,MLH,330,330,ORY,400,400,0,40,0,0,0,-1,0
A320#379,A320,748001/03/08,ORY,455,455,BIQ,530,530,0,40,0,0,0,-1,0
A320#379,A320,748501/03/08,BIQ,770,770,ORY,850,850,0,40,0,0,0,-1,0
A320#379,A320,612801/03/08,ORY,890,1130,TLS,960,1200,0,40,0,0,0,-1,0
A320#379,A320,615701/03/08,TLS,1015,1315,ORY,1095,1395,0,40,0,0,0,-1,0
A320#379,A320,623001/03/08,ORY,1140,1440,NCE,1220,1520,0,40,0,0,0,-1,0
A320#379,A320,620102/03/08,NCE,1805,1805,ORY,1890,1890,0,40,0,0,0,-1,0
A320#379,A320,601602/03/08,ORY,1955,1955,MRS,2030,2030,0,40,0,0,0,-1,0
A320#379,A320,602302/03/08,MRS,2070,2070,ORY,2150,2150,0,40,0,0,0,-1,0
A320#379,A320,740402/03/08,ORY,2230,2230,LYS,2295,2295,0,40,0,0,0,-1,0
A320#379,A320,741302/03/08,LYS,2340,2340,ORY,2405,2405,0,40,0,0,0,-1,0
A320#379,A320,755202/03/08,ORY,2445,2445,MPL,2520,2520,0,40,0,0,0,-1,0
A320#379,A320,755302/03/08,MPL,2565,2565,ORY,2645,2645,0,40,0,0,0,-1,0
A320#379,A320,743003/03/08,ORY,3240,3240,CFE,3295,3295,0,40,0,0,0,-1,0
A320#379,A320,743103/03/08,CFE,3345,3345,ORY,3400,3400,0,40,0,0,0,-1,0
A320#379,A320,735303/03/08,ORY,3625,3625,RNS,3685,3685,0,40,0,0,0,-1,0
A320#379,A320,735603/03/08,RNS,3920,3920,ORY,3985,3985,0,40,0,0,0,-1,0
A320#379,A320,604803/03/08,ORY,4025,4025,MRS,4100,4100,0,40,0,0,0,-1,0
A320#360,A320,262701/03/08,MAD,410,410,ORY,530,530,0,40,0,0,0,-1,0
A320#360,A320,262801/03/08,ORY,590,590,MAD,705,705,0,40,0,0,0,-1,0
A320#360,A320,140101/03/08,MAD,750,750,CDG,875,875,0,40,0,0,0,-1,0
A320#360,A320,203801/03/08,CDG,915,915,VIE,1035,1035,0,40,0,0,0,-1,0
A320#360,A320,203901/03/08,VIE,1135,1135,CDG,1260,1260,0,40,0,0,0,-1,0
A320#360,A320,138202/03/08,CDG,1835,1835,PRG,1940,1940,0,40,0,0,0,-1,0
A320#360,A320,138302/03/08,PRG,1985,1985,CDG,2090,2090,0,40,0,0,0,-1,0
A320#360,A320,214202/03/08,CDG,2160,2160,GVA,2230,2230,0,40,0,0,0,-1,0
A320#360,A320,214302/03/08,GVA,2310,2310,CDG,2380,2380,0,40,0,0,0,-1,0
A320#360,A320,242202/03/08,CDG,2420,2420,MUC,2515,2515,0,40,0,0,0,-1,0
A320#360,A320,242302/03/08,MUC,2590,2590,CDG,2695,2695,0,40,0,0,0,-1,0
A320#360,A320,112603/03/08,CDG,3265,3265,VCE,3370,3370,0,40,0,0,0,-1,0
A320#360,A320,112703/03/08,VCE,3430,3430,CDG,3540,3540,0,40,0,0,0,-1,0
A320#360,A320,289403/03/08,CDG,3585,3585,BUD,3720,3720,0,40,0,0,0,-1,0
A320#360,A320,269503/03/08,BUD,3765,3765,CDG,3905,3905,0,40,0,0,0,-1,0
A320#360,A320,214803/03/08,CDG,3945,3945,BCN,4050,4050,0,40,0,0,0,-1,0
A320#359,A320,210101/03/08,MAD,375,375,CDG,500,500,0,40,0,0,0,-1,0
A320#359,A320,184201/03/08,CDG,540,540,GVA,610,610,0,40,0,0,0,-1,0
A320#359,A320,184301/03/08,GVA,660,660,CDG,730,730,0,40,0,0,0,-1,0
A320#359,A320,983401/03/08,CDG,780,780,FCO,905,905,0,40,0,0,0,-1,0
A320#359,A320,989801/03/08,FCO,980,980,TRS,1055,1055,0,40,0,0,0,-1,0
A320#359,A320,990101/03/08,TRS,1095,1095,FCO,1165,1165,0,40,0,0,0,-1,0
A320#359,A320,998401/03/08,FCO,1240,1240,BDS,1315,1315,0,40,0,0,0,-1,0
A320#359,A320,999302/03/08,BDS,1760,1760,MXP,1865,1865,0,40,0,0,0,-1,0
A320#359,A320,985002/03/08,MXP,1970,1970,TRS,2050,2050,0,40,0,0,0,-1,0
A320#359,A320,985102/03/08,TRS,2090,2090,MXP,2175,2175,0,40,0,0,0,-1,0
A320#359,A320,985202/03/08,MXP,2245,2245,TRS,2325,2325,0,40,0,0,0,-1,0
A320#359,A320,985302/03/08,TRS,2385,2385,MXP,2470,2470,0,40,0,0,0,-1,0
A320#359,A320,221502/03/08,MXP,2635,2635,CDG,2725,2725,0,40,0,0,0,-1,0
A320#359,A320,124003/03/08,CDG,3260,3260,AMS,3340,3340,0,40,0,0,0,-1,0
A320#359,A320,824903/03/08,AMS,3420,3420,LYS,3520,3520,0,40,0,0,0,-1,0
A320#359,A320,825003/03/08,LYS,3560,3560,AMS,3670,3670,0,40,0,0,0,-1,0
A320#359,A320,174103/03/08,AMS,3755,3755,CDG,3830,3830,0,40,0,0,0,-1,0
A320#359,A320,510803/03/08,CDG,3875,3875,ZRH,3955,3955,0,40,0,0,0,-1,0
A320#359,A320,510903/03/08,ZRH,4000,4000,CDG,4085,4085,0,40,0,0,0,-1,0
A320#345,A320,824601/03/08,LYS,330,330,AMS,450,450,0,40,0,0,0,-1,0
A320#345,A320,823301/03/08,AMS,615,615,CDG,690,690,0,40,0,0,0,-1,0
A320#345,A320,203401/03/08,CDG,735,735,TXL,840,840,0,40,0,0,0,-1,0
A320#345,A320,203501/03/08,TXL,905,905,CDG,1010,1010,0,40,0,0,0,-1,0
A320#345,A320,108801/03/08,CDG,1050,1050,OTP,1220,1220,0,40,0,0,0,-1,0
A320#345,A320,108902/03/08,OTP,1740,1740,CDG,1930,1930,0,40,0,0,0,-1,0
A320#345,A320,134802/03/08,CDG,1980,1980,BCN,2085,2085,0,40,0,0,0,-1,0
A320#345,A320,589902/03/08,BCN,2175,2175,LYS,2255,2255,0,40,0,0,0,-1,0
A320#345,A320,590302/03/08,LYS,2295,2295,PRG,2395,2395,0,40,0,0,0,-1,0
A320#345,A320,490502/03/08,PRG,2465,2465,CDG,2575,2575,0,40,0,0,0,-1,0
A320#345,A320,500802/03/08,CDG,2620,2620,DUB,2735,2735,0,40,0,0,0,-1,0
A320#345,A320,500303/03/08,DUB,3280,3280,CDG,3390,3390,0,40,0,0,0,-1,0
A320#345,A320,160603/03/08,CDG,3440,3440,DUS,3515,3515,0,40,0,0,0,-1,0
A320#345,A320,587503/03/08,DUS,3620,3620,LYS,3705,3705,0,40,0,0,0,-1,0
A320#345,A320,556203/03/08,LYS,3765,3765,VCE,3840,3840,0,40,0,0,0,-1,0
A320#345,A320,556303/03/08,VCE,3900,3900,LYS,3985,3985,0,40,0,0,0,-1,0
A320#345,A320,588203/03/08,LYS,4035,4035,FRA,4125,4125,0,40,0,0,0,-1,0
A320#324,A320,247101/03/08,LHR,405,405,CDG,485,485,0,40,0,0,0,-1,0
